ax,ay,az,gx,gy,gz,name,n
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,5
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,6
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,7
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,8
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,9
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,10
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,11
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,12
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,13
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,14
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,15
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
0,0,0,0,0,0,L,16
